train_acc	val_acc	train_auc	val_auc	train_loss	val_loss	val_mmc	tn	fp	fn	tp	time	ep_stopped	index_fold	seed
0.89354837	0.5	0.98534616	0.65743945	0.34270985	0.75571733	0.0	11.0	6.0	11.0	6.0	3310.76033211	50.0	9.0	8.0
0.83818769	0.74285716	0.96928943	0.81045752	0.4195643	0.51711599	0.48524851	14.0	4.0	5.0	12.0	3354.9112649	42.0	0.0	9.0
0.81229776	0.60000002	0.96074242	0.70261438	0.43180575	0.62415593	0.19943817	13.0	5.0	9.0	8.0	3399.21736455	33.0	1.0	9.0
0.77669901	0.65714288	0.93627451	0.68300654	0.49192576	0.65817078	0.31774895	14.0	4.0	8.0	9.0	3445.64444089	26.0	2.0	9.0
0.80582523	0.80000001	0.95554718	0.79738562	0.46290694	0.54085436	0.60130719	14.0	4.0	3.0	14.0	3487.78210711	33.0	3.0	9.0
0.64516127	0.61764705	0.87044669	0.69204152	0.62683604	0.64190719	0.23904572	12.0	5.0	8.0	9.0	3526.85202503	10.0	4.0	9.0
0.68064517	0.61764705	0.88967986	0.66782007	0.60660508	0.65211842	0.24618298	13.0	4.0	9.0	8.0	3567.80855489	11.0	5.0	9.0
0.64838707	0.5	0.85658382	0.5432526	0.61922337	0.82590336	0.0	11.0	6.0	11.0	6.0	3607.88424444	8.0	6.0	9.0
0.65483868	0.52941179	0.85804088	0.58477509	0.63765235	0.71827609	0.0727393	14.0	3.0	13.0	4.0	3647.94499207	9.0	7.0	9.0
0.64838707	0.58823532	0.88168686	0.61245675	0.60503041	0.70989757	0.18156826	12.0	5.0	9.0	8.0	3689.16134048	14.0	8.0	9.0
0.70645159	0.61764705	0.89367637	0.71626298	0.58792594	0.60416776	0.23570226	10.0	7.0	6.0	11.0	3733.73935246	15.0	9.0	9.0
0.64401293	0.51428574	0.85340204	0.52614379	0.64787602	0.81874918	0.020646	12.0	6.0	11.0	6.0	3775.29685497	8.0	0.0	10.0
0.87378639	0.65714288	0.98319926	0.75163399	0.36293403	0.60650794	0.32720526	15.0	3.0	9.0	8.0	3822.29795313	50.0	1.0	10.0
0.66990292	0.6857143	0.88180828	0.65359477	0.6091601	0.66691472	0.37340802	14.0	4.0	7.0	10.0	3866.96713877	14.0	2.0	10.0
0.68932039	0.62857145	0.90141612	0.66339869	0.57761025	0.65870231	0.25671802	13.0	5.0	8.0	9.0	3910.56758165	16.0	3.0	10.0
0.68709677	0.58823532	0.89180301	0.65397924	0.59213061	0.69959727	0.2	14.0	3.0	11.0	6.0	3956.11003399	12.0	4.0	10.0
0.87419355	0.7352941	0.98617876	0.83391003	0.36782152	0.49334865	0.47140452	12.0	5.0	4.0	13.0	4003.24545074	50.0	5.0	10.0
0.70645159	0.70588237	0.90995379	0.71972318	0.56171633	0.63144287	0.42365927	14.0	3.0	7.0	10.0	4048.3918941	18.0	6.0	10.0
0.65161288	0.61764705	0.87294451	0.7266436	0.61863158	0.62418978	0.23904572	12.0	5.0	8.0	9.0	4088.77156901	13.0	7.0	10.0
0.94193548	0.70588237	0.99562882	0.81314879	0.26790618	0.57195012	0.44008623	15.0	2.0	8.0	9.0	4133.66302156	79.0	8.0	10.0
0.80322582	0.70588237	0.95000208	0.67474048	0.46155881	0.70042832	0.42365927	14.0	3.0	7.0	10.0	4175.7988205	24.0	9.0	10.0
